timestamp,symbol,market_index,market_type,side,order_type,price,quantity,fee,slippage_bps,sl,tp,pnl,unrealized_pnl,status,duration_seconds,account_equity,leverage,sub_account_id,strategy_id,signal_confidence,signal_type,tx_signature,slot,block_time,oracle_price_at_entry,execution_latency_ms,bot_version,env
2025-10-16 13:38:22.764153+00:00,BTC-PERP,1,perp,CLOSE,,0.001,0.0,,,0.0,0.0,,,,,,,,,,,CLOSED_BY_BOT,,,,,,
2025-10-16 13:44:25.984059+00:00,BTC-PERP,1,perp,BUY,,112327.018321536,0.0010331961996693,,,109522.53223100284,119805.64789629114,,,,,,,,,,,3NYyQpukpUCWZ4VyvNfeqSUoUZfc2w9YCtM4UNBzUHEqmcVFNrvsj8gse88gun479MdzQXnSQhpRtSGmybUX8g6G,,,,,,
2025-10-16 13:45:27.704751+00:00,BTC-PERP,1,perp,CLOSE,,0.001,0.0,,,0.0,0.0,,,,,,,,,,,CLOSED_BY_BOT,,,,,,
2025-10-16 13:47:29.744124+00:00,BTC-PERP,1,perp,BUY,,112157.59426148442,0.0010345745539038,,,109002.64961561082,120570.77998381403,,,,,,,,,,,3xhteHk97eu97yVyQy9NzQxR3RJyxZGJKixrxXBEKRZpbHcRR2Ja9TJubLpuGYspVpAvRrrkx1iDYyNiumF6aavi,,,,,,
2025-10-16 14:16:46.900010+00:00,BTC-PERP,1,perp,CLOSE,,0.001,0.0,,,0.0,0.0,,,,,,,,,,,CLOSED_BY_BOT,,,,,,
2025-10-16 14:17:48.486410+00:00,BTC-PERP,1,perp,SELL,,112977.37184784104,0.0010255559870524,,,115722.59012333948,105656.78977984525,,,,,,,,,,,55ExnzpGCn4ycLu2NA3S6KGQGg4McmiAPRkcrwT5BdcCdYgnhcp2XdDHA6DzR1nt2yPJGf5wWCphYfbggQ2h9y7t,,,,,,
2025-10-16 14:26:53.682166+00:00,BTC-PERP,1,perp,CLOSE,,0.001,0.0,,,0.0,0.0,,,,,,,,,,,CLOSED_BY_BOT,,,,,,
2025-10-16 14:31:57.677826+00:00,BTC-PERP,1,perp,SELL,,112441.042603302,0.0010282885628152,,,115223.82345793158,105020.29365762316,,,,,,,,,,,5eXkH15sx5Bwqp9xxuQxQkwZrB1Fh1tA6JddKN364rDL2DCA1sphYdAYw3r26yfqLS3gaqUt4ykV7MvmvuqWLwr8,,,,,,
2025-10-16 14:38:02.987671+00:00,BTC-PERP,1,perp,CLOSE,,0.001,0.0,,,0.0,0.0,,,,,,,,,,,CLOSED_BY_BOT,,,,,,
2025-10-16 14:39:03.519186+00:00,BTC-PERP,1,perp,BUY,,109408.16510486124,0.0010547534307827,,,106613.37030135788,116860.95124753678,,,,,,,,,,,4MiKM3L6K4hoQi2rJ479eEWGDr3oq46G1VV58LJPzkiBw6EgMWdJ8zhv9p1QxYPKWPSJCEjdaFWRDbh1bQZgYZRA,,,,,,
2025-10-16 22:26:11.455284+00:00,BTC-PERP,1,perp,SELL,,106417.00180816048,0.0010172245239077,,,110794.15721226542,96787.25991912965,,,,,,,,,,,3MaPrgsyYooUa1nFF2f4JzYzgUUypvHiw3FD12YshXS3GR1yXwVchHJ9w7RmoQVAh5WguuxTRiEoCysfhgxAjFHi,,,,,,
2025-10-16 22:35:15.227903+00:00,BTC-PERP,1,perp,CLOSE,,0.001,0.0,,,0.0,0.0,,,,,,,,,,,CLOSED_BY_BOT,,,,,,
2025-10-16 22:47:05.798107+00:00,BTC-PERP,1,perp,SELL,,106708.81837216728,0.0010143471528519,,,110804.21241745654,97698.95147253091,,,,,,,,,,,41yRppLygrpDSABWUKWpgekKXe8QVoz4dyxRjW1CtBZnCBr94NgQkvBX8iMN97WcenfCRKG4s8FT3RXhcZJQJH3R,,,,,,
2025-10-16 23:02:16.835746+00:00,BTC-PERP,1,perp,CLOSE,,0.001,0.0,,,0.0,0.0,,,,,,,,,,,CLOSED_BY_BOT,,,,,,
2025-10-16 23:09:23.664231+00:00,BTC-PERP,1,perp,SELL,,106337.26221992064,0.0010181494608737,,,111043.04276208988,95984.5450271483,,,,,,,,,,,3M6FTjbznNQ9TTYcT5pYKfCm3C6N2wGDzenwGX3e6PvuRrFKQ1nsbnnDYfJ5t2QKkcSS56SwgpU5HCAAwcQEj5Nx,,,,,,
2025-10-16 23:50:43.750527+00:00,BTC-PERP,1,perp,CLOSE,,0.001,0.0,,,0.0,0.0,,,,,,,,,,,CLOSED_BY_BOT,,,,,,
2025-10-16 23:53:44.345490+00:00,BTC-PERP,1,perp,SELL,,107807.39760075627,0.0010042209162763,,,112638.52934304206,97178.90776772758,,,,,,,,,,,3DfUp2zWxdKHqGVFimWZKpL2gEDpcrqQxPgp9UTT5o2AiS8Cg7sKUcWHJ4KE9woo7X5Y85Fbr8z5zq5Cm6sVbjxW,,,,,,
2025-10-16 23:55:50.155574+00:00,BTC-PERP,1,perp,CLOSE,,0.001,0.0,,,0.0,0.0,,,,,,,,,,,CLOSED_BY_BOT,,,,,,
2025-10-17 00:38:30.708493+00:00,BTC-PERP,1,perp,SELL,,106421.1312465574,0.0010172878556344,,,111457.914148703,95340.20886183708,,,,,,,,,,,1Mg6KWpWuCGbwMcMpJTiTk4J1JdnrTtoSwnegUfi5uYLEBMSt2dyaFquYHuWTaiAUJBzYMo12D88R57QXB4XWHt,,,,,,
2025-10-17 07:06:26.077436+00:00,BTC-PERP,1,perp,CLOSE,,0.001,0.0,,,0.0,0.0,,,,,,,,,,,CLOSED_BY_BOT,,,,,,
2025-10-17 07:15:31.944097+00:00,BTC-PERP,1,perp,SELL,,107699.85723806616,0.0010049542011996,,,112711.8255641556,96673.52692066942,,,,,,,,,,,3KdnD5wQgdoq6FrWQzjX56rHasKVQd42qKH5gdPjqXrkhA7f3cUoMKdGUdWFkovRiuxFgzXrv6K9AvZpzNiiJuYU,,,,,,
2025-10-17 07:40:55.939852+00:00,BTC-PERP,1,perp,CLOSE,,0.001,0.0,,,0.0,0.0,,,,,,,,,,,CLOSED_BY_BOT,,,,,,
2025-10-17 08:13:01.108981+00:00,BTC-PERP,1,perp,SELL,,106036.24948336392,0.0010208464230619,,,110617.36113398644,95957.80385199438,,,,,,,,,,,2VESYMR5i5N4y7tuUwP1p5J8Lj8bTDKDg9djR4WwZaoEgx77ZWib6u7gQLh2pHx1Z4MDd94FjbDHAdHx1e8parVH,,,,,,
2025-10-17 08:41:11.453800+00:00,BTC-PERP,1,perp,CLOSE,,0.001,0.0,,,0.0,0.0,,,,,,,,,,,CLOSED_BY_BOT,,,,,,
2025-10-17 08:58:21.713608+00:00,BTC-PERP,1,perp,BUY,,107454.92639391664,0.0010072153351372,,,102283.228662928,118832.66140209162,,,,,,,,,,,j5GtKMLAYnb3Df6UHcyKwWCcLVcMVh7P2ep9NRZXpKEBmJTVNMnSZYRZgwG4zjmQD6rWB9R9ZZLARTBSNhLQMfL,,,,,,
2025-10-17 09:00:20.031908+00:00,BTC-PERP,1,perp,CLOSE,,0.001,0.0,,,0.0,0.0,,,,,,,,,,,CLOSED_BY_BOT,,,,,,
2025-10-17 09:03:22.492949+00:00,BTC-PERP,1,perp,SELL,,107832.06021057148,0.0010025591441811,,,112051.44811796336,98549.40681430936,,,,,,,,,,,5Nzu7oFuybxQHrcSSqYkCx4zxDx6qudX1DjFfRNDm48KS5DgNdGMzynfHJScs9puYuVtahf8d8Kaoo452g3c782z,,,,,,
2025-10-17 09:11:24.521286+00:00,BTC-PERP,1,perp,CLOSE,,0.001,0.0,,,0.0,0.0,,,,,,,,,,,CLOSED_BY_BOT,,,,,,
2025-10-17 09:20:34.299694+00:00,BTC-PERP,1,perp,SELL,,105675.22206020165,0.0010241314348821,,,110825.21439671522,94345.23891987176,,,,,,,,,,,rATXFXUi5dniKeEUdxqwkykekpxei36MAJpuf7mTcmFyTFVf9LJhxvzNEFNHqMFjHHLDFdvgMvETAiz1d9aCYbw,,,,,,
2025-10-17 11:24:34.588215+00:00,BTC-PERP,1,perp,BUY,,104199.27395596384,0.0010514058701243,,,99947.6792474473,113552.7823147002,,,,,,,,,,,3aWbhgRxduSrpURTFs1CFgxYKB4WG4rxzYd1MQy92FEBbUjgiMNmTMKLKVTo4pQZpUJTKZDkiqnvZ17BVt8KWAXx,,,,,,
2025-10-17 11:35:35.794077+00:00,BTC-PERP,1,perp,SELL,,104900.01937550894,0.0010449499375935,,,109146.17416295594,95558.47884312554,,,,,,,,,,,5oX52w3am5CabgWG3htkysgu6gq6dEFQBBNCrHVZvrRZBs8XC7wmmow5ArvaKpZroRJe7sj4b5eyfesqEmdzEqHN,,,,,,
2025-10-17 12:06:43.332198+00:00,BTC-PERP,1,perp,BUY,,106005.71191872352,0.0010367409162278,,,101457.45440500256,116011.8784489096,,,,,,,,,,,225YWDvCmVkyd464dbQA8oBwhQNLTH5TGvdZJi6pE3HmbnFuPtspC7w5kcehKh7STDbp2Hq7HxbjaHonvPa1Vd5P,,,,,,
2025-10-17 13:19:29.126314+00:00,BTC-PERP,1,perp,BUY,,103765.99753463722,0.0010512449703342,,,99251.95962526246,113696.8809352617,,,,,,,,,,,3DVKdQrpiF3PkCXJPrmbGoa5pKJRt11sDopszDMZkivkUQRkpgYvUujf2wyeJ8mS5UwTduKMy9nW6R5dumS5RUxb,,,,,,
2025-10-17 14:19:29.126314+00:00,BTC-PERP,1,perp,BUY,,105302.415,0.001,,,99251.95962526246,113696.8809352617,,,,,,,,,,,3DVKdQrpiF3PkCXJPrmbGoa5pKJRt11sDopszDMZkivkUQRkpgYvUujf2wyeJ8mS5UwTduKMy9nW6R5dumS5RUxb,,,,,,
2025-10-17 17:00:53.177446+00:00,BTC-PERP,1,perp,SELL,,106622.65845709192,0.0010303334515356,,,111409.6237480179,96091.33481705473,,,,,,,,,,,6brvZkvG6p2XjVwFvMSe2nLxivZGmo3Tc5Dh3Ze5obacjEVvGbndQBwVN7Xv3DabKq9TQNBeYc8aW5X5pQKimrV,,,,,,
2025-10-17 17:53:48+00:00,BTC-PERP,1,perp,CLOSE,,106521.0,0.001,,,0.0,0.0,,,,,,,,,,,35pRKEzSV2czMxygRL5ecgJqPNRX2zr4gkoT1XTQR9pqNn1SDz8vXidRLYnhrgQYisytZa4NGEE9z6gzq1agGkaV,,,,,,
2025-10-17 18:25:08.306440+00:00,BTC-PERP,1,perp,SELL,,104831.27967833757,0.001048261916073,,,109136.1555612878,95360.552735847,,,,,,,,,,,ZKAHEDpG7RqCEonYWdCbGmA3PvYi5X5avu7A5VrvbbkMsRKTbLdKccS1BkZvBA3JUqbzgPcvjKMmeTmvMVY2DFT,,,,,,
2025-10-17 19:40:29.826189+00:00,BTC-PERP,1,perp,CLOSE,,106.895656,0.001,,,0.0,0.0,,,,,,,,,,,5ERbuzWL65issZ3imb2pVuZXm6KmNiXxNqt2RQpgxoNVguCaxePiSNVx7KSS1Bi1gfcYJhTiswF3w816qksqp6gd,,,,,,
2025-10-17 20:38:06.245214+00:00,BTC-PERP,1,perp,SELL,,106993.65724977938,0.0010270252006011,,,112147.02941308268,95656.23849051216,,,,,,,,,,,5i93QBreyQcDhGKE5Dbk3fj3yhXhMXfAxS8Fnz8kUWqYRrojFBdtvDgn1SMKgtrQqycDxDzzuEef2ixvizFDMxJL,,,,,,
2025-10-17 22:10:54.892459+00:00,BTC-PERP,1,perp,CLOSE,,107.089578,0.001,,,0.0,0.0,,,,,,,,,,,3XT2FBLtzs3AD1LAtNazZ2tMJ224VKEq98yzd5bnLR98qyGT16UfZZ9WrXmbd1KngTmBp5ZFh8AEpKZqAWBJPSmH,,,,,,
2025-10-17 22:54:07.168412+00:00,BTC-PERP,1,perp,BUY,,105712.75458169106,0.0010395789849092,,,100904.6127096968,116290.6667000784,,,,,,,,,,,4cRWTsS1edwMn9iGDYa5DANYi1jJs78dvD3VhFkbPyuhBACMdLDebixFrkn7MQBUS5t9Km7wYUhyiy1DMoK5JRgr,,,,,,
2025-10-18 02:02:32.604004+00:00,BTC-PERP,1,perp,SELL,,105611.3693137904,0.001045296828526,,,109529.66950671173,96991.10888936352,,,,,,,,,,,49Pb4upg2gH2MR7CAEDmBg1bGTTsE6ccxYNuxuxjjAhJzadTPM3Hu3AWy8a2F52RrvaJ2qQVjFpf1CHZ9c6EwbEq,,,,,,
2025-10-18 02:18:21.218734+00:00,BTC-PERP,1,perp,SELL,market,105793.35849945026,0.0010463274469216,0.0,0.0,110240.47477587254,96009.70269132125,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,5jEtDGZYFJjodDRDLShgKtNWKPVT3xoPopRGFZ3t6vkhdQYuaFgfswe4FwWGhoysUWD358ANKmhmgsYyH7HfXeZ7,0.0,,0.0,0.0,1.0,devnet
2025-10-18 03:33:35.121282+00:00,BTC-PERP,1,perp,CLOSE,market,107033.564233,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,4dnyuyxjpfJF9Ezx7UCdnSeXkuwpL1V1Zkg23nq5boTEPzfiEmLq7GctkjiVognG7BDiJ5QjY7SMUemBzxM9bNoS,0.0,,0.0,0.0,1.0,devnet
2025-10-18 03:43:37.752798+00:00,BTC-PERP,1,perp,BUY,market,105352.24837010176,0.0010497566640579,0.0,0.0,100810.2752451303,115344.58924503898,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,3uuvoqnXn8k6rFcNAeK9YdZJn5RUvYEKyQ7rMmsD8T9Ki9QhicALF49TxXv9rSb13nVgJP3imMsNXarkfZpXoCmF,0.0,,0.0,0.0,1.0,devnet
2025-10-18 04:48:49.286604+00:00,BTC-PERP,1,perp,CLOSE,market,106520.467404,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,3UcPnxE8qYE2DxZnwA9uFQDFuczRvJs5iPP2jzTFSoNJNabJkhtt2fDS6dM23tKeDCAie9DcyueobUKWKJJzaPQg,0.0,,0.0,0.0,1.0,devnet
2025-10-18 04:53:50.925953+00:00,BTC-PERP,1,perp,SELL,market,104844.42123620924,0.0010504007557243,0.0,0.0,109939.87306227136,93634.4272188726,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,5EtMU3FdunuLZcgmwVtJy8eBAu82VKbmRmUYz1ed1bZQfn1mDGiL3bgCcB79QZzLdHkbzLUk6KE6ozr9Y1bQCLQw,0.0,,0.0,0.0,1.0,devnet
2025-10-18 06:08:04.728920+00:00,BTC-PERP,1,perp,CLOSE,market,106949.902177,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,2xK4DMaKt3nrub7ypmVFxTC4KqLPcUHA3kPHtXq2vNFyUCTeby8jwYCVNusi4zhp8JtNGNtcQn7AK9sijgTnLxeY,0.0,,0.0,0.0,1.0,devnet
2025-10-18 06:13:05.469192+00:00,BTC-PERP,1,perp,SELL,market,106917.52563541442,0.0010269530588877,0.0,0.0,111554.50520359576,96716.17058541549,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,2Pyca9TbNed6Sg9yZFcTXJfXGzj5VUzn39Yhp69SGwNYB1YSj1xFjdtZesL8oBfZEfYPeH6pqfZK1JZ7yyNSJsWR,0.0,,0.0,0.0,1.0,devnet
2025-10-18 07:15:16.520349+00:00,BTC-PERP,1,perp,CLOSE,market,107302.577892,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,4GgkKrfGVSbzdFJ1iGHTwWKety9Pr1uxnBtYxXqgrat91Gw8YmjNtFUMP1avVbGSV3xrpQdQSugqCimjwDn2WgX2,0.0,,0.0,0.0,1.0,devnet
2025-10-18 07:16:17.419847+00:00,BTC-PERP,1,perp,SELL,market,108189.99989251964,0.0010119497440499,0.0,0.0,113040.7466885492,97518.35694125456,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,5eC65r7S5uYapqi3HQvL2Ss5zKPt8yrfetDhcTRVwq2MKCy9RX6TV6GHnJWqdaRXhZuFLdfSG94TfUULhEjJ7zRJ,0.0,,0.0,0.0,1.0,devnet
2025-10-18 08:20:32.273848+00:00,BTC-PERP,1,perp,CLOSE,market,106819.401719,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,zjAE9Sv1imrHbzxyM5ZNsbLt8f3maJTDXecsPxtWHCyPYXQL79ruHLkX596aaNYcHDgHLoJjRTK1usbHkWxoo5d,0.0,,0.0,0.0,1.0,devnet
2025-10-18 08:29:34.127886+00:00,BTC-PERP,1,perp,BUY,market,108571.764546561,0.0010121192149628,0.0,0.0,103877.15990000244,118899.89476898983,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,4KDq5XruF1A9GGYTSaW4Pcw23xfZnV39oZvLEfN1mmZHGuRRVd7LTgrvLSbammTJmP9gneiDYr2xsAmegV1vdx95,0.0,,0.0,0.0,1.0,devnet
2025-10-18 10:37:07.156031+00:00,BTC-PERP,1,perp,CLOSE,market,107030.105573,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,2ay4G3nrYRB5PoLztvfhfoRkuLgyNDaEUt3gJe6v8cJMdLbo7Nud76xLeQCuCBnQg2ZZ5p3PoUqzSnRf49cVJLoj,0.0,,0.0,0.0,1.0,devnet
2025-10-18 10:54:12.447591+00:00,BTC-PERP,1,perp,BUY,market,108790.28530876478,0.0010121363197778,0.0,0.0,104508.9559481442,118209.20990213004,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,8Pvqihimm9kufg45M7YcJcU1d9cvvWJgdZjxK2XXZTBRdD4PLtR6pGrWzuxDnbf5T5ZtvPHxh5Am3crEHnuCHYd,0.0,,0.0,0.0,1.0,devnet
2025-10-18 11:58:28.008619+00:00,BTC-PERP,1,perp,CLOSE,market,107038.143761,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,5WtX46QYHSUSZUGwAFipcXjfy9QU9sbt9XNiemMsqWfMv8ogV7XKgiMfybL9LjunmNwYye76oUfnkiXJc8qiNReg,0.0,,0.0,0.0,1.0,devnet
2025-10-18 12:04:32.041072+00:00,BTC-PERP,1,perp,BUY,market,107415.96227838645,0.0010257640239207,0.0,0.0,102623.60703959053,117959.14380373742,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,4XUMAYdqhsC26WK3BswRsZtPH1SeBizcLKh2x5ooGLoNmLSFQVXoHgP8GGSSqcuR84M9mjW7qWWQVGALE99LUyFE,0.0,,0.0,0.0,1.0,devnet
2025-10-18 13:12:48.394662+00:00,BTC-PERP,1,perp,CLOSE,market,107083.116876,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,QdFBFxhQWSHnketUXUynVjBazQkfE4yAjaKBpa8cqN1XM8YRNKCRrF75N9nbPJrtN3M7ZpSZSe2FTaAeHXgvxnd,0.0,,0.0,0.0,1.0,devnet
2025-10-18 13:52:59.358775+00:00,BTC-PERP,1,perp,SELL,market,105352.24271540824,0.001045391937194,0.0,0.0,109610.7144701753,95983.60485492076,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,5Zk4Z1JhSVkfqkyaNbaMF2x5re8526RmHxMb3kDb8huZTArACKb8pGz1VvzcQg5cBwUzZeiywf27JgYZfagEpeY9,0.0,,0.0,0.0,1.0,devnet
2025-10-18 20:00:37.034950+00:00,BTC-PERP,1,perp,CLOSE,market,107080.998132,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,acf5k3vDaZyS2VzxjjnivSHiQZbAPa4Xa9xm21jxMJpfwD2WNKbQNTPH756w1taJdS4TT8LhSWuFaZ1CDpjkr5A,0.0,,0.0,0.0,1.0,devnet
2025-10-18 20:01:38.379249+00:00,BTC-PERP,1,perp,BUY,market,105020.3840411493,0.001047630988065,0.0,0.0,100451.2819621519,115072.40861494358,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,4bEZtKaA24f5G4X14LdCLasAyQmxN5eycwYG3t4PFRVR6Qgc4yyUaVfa8MaZkdXL6psiuXjcDNaEqfC3xfbyJTTR,0.0,,0.0,0.0,1.0,devnet
2025-10-18 21:07:54.279535+00:00,BTC-PERP,1,perp,CLOSE,market,106960.893691,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,2TtLGkBcvaC6W3nC32ep7zm4i57SqXQv3QH3KaGuzBYmPqZPGy5SyNLFALJVaGqnUyJ92yrq9B3XZdpk3YtA7DAr,0.0,,0.0,0.0,1.0,devnet
2025-10-18 21:11:54.242757+00:00,BTC-PERP,1,perp,BUY,market,106048.94899785632,0.0010357426295872,0.0,0.0,100973.67969535568,117214.54146335776,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,426qKDiUbbwFzbLrsxYjPK3Pm8CBuDDjR73d4kh7UotouZa64arD6oH2CzCrFFvPr26HqFHHCjtQrokbof5yM7Gi,0.0,,0.0,0.0,1.0,devnet
2025-10-18 22:16:09.124473+00:00,BTC-PERP,1,perp,CLOSE,market,107165.718251,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,5g7DmBQubEvpk69fBA171rGGwjJ5Qb4EWs5V6t7Yjs3hgvSC7WeMMbaEQgb6UuZMBFFrVJNzYq4VCre7HgMUxg5R,0.0,,0.0,0.0,1.0,devnet
2025-10-18 22:19:10.097584+00:00,BTC-PERP,1,perp,BUY,market,107272.10644346832,0.0010256903434443,0.0,0.0,103030.40613995354,116603.84711120086,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,3EmAWTLXURv7e8GZkJt9GtyKdnWYwUN97Qz919FtyYFj5oUdh3qWecJLbiazqBkNYaiUvUm6UCQ3g3v1jjdz1NxN,0.0,,0.0,0.0,1.0,devnet
2025-10-19 21:29:38.650003+00:00,BTC-PERP,1,perp,BUY,market,108849.41749367822,0.0010163523953302,0.0,0.0,104444.4885358064,118540.26120099622,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,2BMhxnv59JULdKJoS5Z3YnNHNEyNKiSRqhGBxcmEDfW6fzTSXLUBwmLQXzbLpkGeb3BVkFyWbfYbckTAr7cBqY6,0.0,,0.0,0.0,1.0,devnet
2025-10-19 22:53:57.263752+00:00,BTC-PERP,1,perp,CLOSE,market,109257.761266,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,2YexxFMTEG2f9X3Bfz27X6ihcVpdAi4NzDxp9QfR7LhECYLG2P3xTRpeYJbRKQVhdhCVqR58aMn393Yh6vWEafNU,0.0,,0.0,0.0,1.0,devnet
2025-10-19 22:56:57.467332+00:00,BTC-PERP,1,perp,BUY,market,110386.24843461404,0.0010023056963072,0.0,0.0,105752.7915626432,120579.85355294988,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,4mq5C1BVi41gYrwNr1Cw2nra3woNumghwzp4Wysf17XEFHTK4M5hPF3VbxZX1sdJENBtxUY5yx4ZRCFJtW1cwniC,0.0,,0.0,0.0,1.0,devnet
2025-10-20 07:07:37.007338+00:00,BTC-PERP,1,perp,BUY,market,109091.31826315244,0.0010427515636541,0.0,0.0,104338.67399129854,119547.13566123103,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,3GfUkMGhypGyo9phg7vx2GNDAaaYJDTG4Rd4xtRdv2i3pgScY5dsxtCYdxPNsHFBMqtuXR4prkf9x5HnGf6dKJLh,0.0,,0.0,0.0,1.0,devnet
2025-10-20 09:07:00.264177+00:00,BTC-PERP,1,perp,CLOSE,market,111027.214652,0.001,0.0,0.0,0.0,0.0,0.0,0.0,OPEN,0.0,0.0,1.0,0.0,unknown,0.0,unknown,4srdP66waPs2EqsM89N3a3Erd7frDW3RvYVA4LKSTDWniW364gbVcfEH1Xutx9SaLpY5hKVoEjsoPH8BiwVM7rBp,0.0,,0.0,0.0,1.0,devnet
